feat_1	feat_2	feat_3	feat_4	feat_5	feat_6	feat_7	feat_8	feat_9	feat_10	feat_11	feat_12	feat_13	feat_14	feat_15	feat_16	feat_17	feat_18	feat_19	feat_20	feat_21	feat_22	feat_23	feat_24	feat_25	feat_26	feat_27	feat_28	feat_29	feat_30	feat_31	feat_32	feat_33	feat_34	feat_35	feat_36	feat_37	feat_38	feat_39	feat_40	feat_41	feat_42	feat_43	feat_44	feat_45	feat_46	feat_47	feat_48	feat_49	feat_50	feat_51	feat_52	feat_53	feat_54	feat_55	feat_56	feat_57	feat_58	feat_59	feat_60	feat_61	feat_62	feat_63	feat_64	feat_65	feat_66	feat_67	feat_68	feat_69	feat_70	feat_71	feat_72	feat_73	feat_74	feat_75	feat_76	feat_77	feat_78	feat_79	feat_80	feat_81	feat_82	feat_83	feat_84	feat_85	feat_86	feat_87	feat_88	feat_89	feat_90	feat_91	feat_92	feat_93	target	id
0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	Class_2	"12556"
1	0	1	0	0	0	0	1	4	0	0	0	0	1	0	1	0	0	0	1	0	1	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	0	0	0	0	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2	3	0	0	10	1	0	0	0	0	0	1	1	0	4	1	0	0	1	2	0	0	1	0	0	0	0	Class_8	"50832"
0	0	0	0	0	0	0	0	0	0	0	1	0	10	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	Class_2	"6261"
0	0	1	1	0	0	0	1	2	0	14	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	34	2	0	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	1	0	0	0	3	0	1	4	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	13	0	3	0	0	0	0	0	0	1	0	0	4	0	Class_6	"43923"
0	0	4	4	0	0	0	0	0	0	6	0	0	1	0	1	0	0	0	0	0	0	0	1	0	7	3	1	0	0	0	0	0	3	1	0	0	0	0	0	0	2	0	2	0	1	0	1	0	0	0	0	0	6	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	Class_6	"37811"
0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	7	0	0	0	1	0	1	0	9	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Class_8	"55855"
0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0	6	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	2	0	3	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	Class_6	"44390"
0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	9	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	2	0	0	0	2	0	1	0	0	2	1	0	9	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	Class_6	"38544"
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Class_9	"61379"
2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	Class_4	"27587"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Class_2	"15834"
0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	Class_6	"44742"
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	Class_6	"44439"
0	0	0	1	0	0	0	5	0	0	0	0	0	4	0	1	4	4	3	2	0	2	0	24	1	0	0	0	0	0	3	0	0	0	0	1	4	4	4	0	2	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	3	0	2	8	0	53	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	2	1	10	2	0	0	Class_8	"51968"
0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	1	0	2	0	6	1	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	4	1	2	0	0	0	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	Class_8	"53958"
0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	3	0	0	1	0	2	0	0	1	5	1	0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	8	0	2	0	1	0	0	0	2	0	0	1	2	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	Class_3	"21556"
1	0	1	0	1	0	2	0	0	0	0	0	0	3	0	2	1	3	1	0	0	0	0	15	1	0	0	0	0	0	0	1	2	0	0	0	0	4	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	1	0	0	0	2	0	2	1	4	8	0	47	1	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	8	0	0	0	Class_8	"54658"
1	0	0	0	0	0	0	0	0	0	0	0	2	2	17	10	0	1	0	1	2	0	0	3	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	3	0	0	0	1	3	0	0	5	0	7	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	2	2	0	0	0	0	Class_3	"20900"
0	1	12	10	0	0	0	0	0	0	9	1	0	0	0	0	0	2	0	1	3	0	0	0	0	0	17	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	13	0	1	0	0	0	2	1	7	0	0	0	1	0	0	7	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	9	0	0	0	0	0	0	1	0	0	0	0	3	0	Class_6	"44373"
0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	2	0	0	1	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Class_3	"22156"
0	2	9	6	0	0	0	1	0	0	9	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	9	1	0	0	0	0	0	2	2	0	0	0	0	6	0	0	0	2	0	12	0	0	0	0	0	0	1	8	1	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	1	Class_6	"34811"
0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	3	1	0	0	1	0	0	0	0	1	0	0	1	0	3	0	0	0	0	1	0	0	8	0	0	1	1	0	1	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Class_9	"58104"
0	0	22	2	0	0	0	0	0	0	9	0	0	0	0	3	0	1	0	0	2	1	1	1	0	1	9	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	1	0	12	0	0	2	0	0	0	0	5	0	1	0	1	0	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	5	0	0	0	0	Class_6	"43540"
0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	5	0	2	0	0	0	1	0	0	4	1	0	0	0	0	0	0	1	0	0	1	0	0	0	12	0	5	1	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_4	"27799"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_5	"30661"
0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	Class_3	"20613"
0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	1	0	0	0	0	1	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	Class_2	"7428"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	Class_2	"15706"
0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	3	0	0	1	0	0	1	2	0	0	0	0	1	0	1	6	0	0	0	1	1	2	2	0	0	1	0	1	0	0	0	3	0	2	0	0	0	2	0	0	1	1	1	20	0	1	0	0	1	0	6	0	0	6	4	0	0	0	0	0	0	0	5	2	2	1	0	0	1	1	2	1	2	0	0	0	0	Class_6	"33191"
0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"31690"
0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	Class_2	"2950"
0	1	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	2	0	0	0	2	0	3	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	Class_6	"35051"
7	0	0	0	0	0	1	1	0	0	0	0	1	9	0	1	0	1	0	0	0	1	0	0	4	1	0	0	0	0	0	0	2	0	0	0	0	1	0	11	1	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Class_4	"26983"
0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	5	0	0	1	0	0	0	0	Class_4	"28732"
0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	Class_2	"3726"
0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	3	0	0	1	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Class_2	"4351"
0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"36045"
5	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	1	3	0	0	0	0	2	0	7	0	0	0	3	0	1	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	3	13	0	2	3	0	0	1	0	3	2	0	0	0	0	1	0	0	0	0	28	0	1	0	0	0	0	0	Class_7	"48290"
0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"32057"
1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	Class_2	"17401"
0	0	0	1	0	0	0	0	24	0	1	1	0	0	1	2	0	1	0	2	2	2	0	5	1	0	0	0	0	0	0	7	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	24	0	0	8	0	0	1	1	0	2	0	0	0	0	0	0	0	1	1	0	0	1	2	1	1	1	1	0	0	0	Class_2	"16925"
6	0	3	0	0	0	0	1	0	1	2	0	1	7	0	5	1	3	0	1	0	1	3	0	10	0	0	0	1	0	0	2	1	0	0	0	1	6	1	2	0	0	0	3	0	0	1	1	0	32	0	0	2	9	1	0	1	0	4	1	0	0	2	1	3	1	1	0	5	7	0	4	0	0	1	0	0	0	0	2	0	0	0	0	10	19	1	1	4	1	0	1	0	Class_3	"21410"
0	0	1	0	0	0	0	0	0	0	0	0	0	2	16	3	1	1	0	0	2	0	0	2	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	1	0	Class_2	"3843"
1	0	2	5	0	0	0	0	0	0	0	0	1	2	0	3	2	0	0	0	0	1	0	1	0	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	9	1	5	0	0	0	1	1	0	0	0	1	11	0	0	3	0	0	8	0	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	5	0	Class_6	"40647"
0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	1	0	Class_4	"26095"
0	0	0	0	0	0	1	0	0	4	0	0	0	1	1	7	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	9	2	0	0	1	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	1	0	0	2	3	0	1	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Class_2	"14275"
5	0	0	1	0	0	0	1	0	1	0	0	2	1	1	1	0	0	0	0	0	2	0	0	7	0	0	0	2	0	0	0	10	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	4	4	0	1	0	0	0	0	0	9	2	0	1	4	2	0	0	1	0	0	0	1	0	0	2	0	11	0	0	0	0	0	0	2	0	0	2	1	1	3	0	Class_9	"58794"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_2	"17286"
0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Class_2	"4834"
0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Class_2	"6002"
1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	1	0	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Class_2	"10286"
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	4	0	7	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	5	0	0	0	0	0	0	2	0	0	5	0	1	8	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	Class_6	"36036"
0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Class_2	"9998"
0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	7	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	Class_9	"59025"
0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_7	"47642"
0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	3	1	0	5	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Class_8	"49691"
0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	Class_2	"13833"
0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	Class_8	"51327"
0	0	1	0	0	0	1	1	0	0	0	1	0	4	0	6	0	4	0	0	0	1	0	1	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	2	1	1	4	0	0	0	1	0	0	0	0	6	4	1	0	0	0	1	0	0	3	0	1	0	1	1	1	0	11	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	Class_3	"18084"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_3	"25756"
2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	1	13	0	0	1	0	0	2	1	0	0	0	0	3	0	1	0	0	0	0	0	1	3	0	0	0	0	Class_8	"55939"
0	0	4	25	0	0	1	0	0	0	1	0	1	1	2	1	0	1	1	3	0	4	2	6	2	1	0	3	2	0	4	0	2	1	3	0	0	6	0	0	0	1	0	5	0	2	0	0	5	0	0	0	0	7	3	0	0	0	1	15	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	1	2	1	0	0	0	1	0	2	2	0	1	0	Class_6	"38512"
0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_4	"27824"
3	0	0	0	0	0	0	1	1	0	1	1	0	0	0	2	0	0	0	0	2	0	0	0	4	1	2	0	1	0	0	0	0	0	1	0	1	0	0	0	1	5	0	0	0	0	0	2	0	0	0	0	1	5	0	0	0	0	3	1	0	2	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Class_6	"34480"
0	0	0	0	0	0	0	2	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_8	"49480"
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	0	2	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Class_9	"61316"
0	0	0	0	0	0	1	3	0	0	0	1	0	1	1	1	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	4	3	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	1	1	0	0	0	Class_3	"25621"
0	0	0	0	0	0	0	1	4	0	1	0	0	1	0	6	0	2	0	0	1	0	0	1	3	0	0	1	1	0	0	0	6	1	0	0	1	0	0	5	1	1	0	2	0	0	0	0	0	0	0	0	1	3	0	1	0	0	1	0	0	3	0	5	0	2	0	0	0	0	0	2	0	12	1	0	0	0	0	5	0	0	0	0	0	1	0	8	1	1	0	1	0	Class_2	"6783"
0	1	0	0	0	0	4	0	0	0	0	0	0	2	3	0	3	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	9	0	0	1	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	8	0	0	Class_7	"46772"
